Pclass,Sex,Age,Fare,FamilySize,IsAlone,FarePerPerson,CabinKnown,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Title_Sir,Title_the Countess,AgeGroup_Teen,AgeGroup_Young,AgeGroup_Adult,AgeGroup_Elder,FareCategory_Med,FareCategory_Med-High,FareCategory_High,Embarked_Q,Embarked_S,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Title_Master
3,0,26.0,7.75,1,1,7.75,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3,0,40.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,28.0,13.5,1,1,13.5,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,8.05,1,1,8.05,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,24.0,24.15,3,0,8.049999999999999,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,19.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,29.0,21.075,5,0,4.215,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.2292,1,1,7.2292,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
3,0,32.0,7.8542,1,1,7.8542,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,62.0,10.5,1,1,10.5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,53.0,51.4792,3,0,17.15973333333333,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,36.0,26.3875,1,1,26.3875,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
3,1,18.0,7.75,1,1,7.75,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3,0,16.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,19.0,14.5,1,1,14.5,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,34.0,13.0,1,1,13.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,39.0,55.9,2,0,27.95,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
3,1,31.0,14.4583,2,0,7.22915,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
3,0,32.0,7.925,1,1,7.925,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,1,25.0,30.0,3,0,10.0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
1,1,39.0,110.8833,3,0,36.9611,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
2,0,54.0,26.0,1,1,26.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0
1,0,36.0,40.125,1,1,40.125,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
3,0,26.0,8.7125,1,1,8.7125,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,18.0,79.65,3,0,26.55,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
2,0,47.0,15.0,1,1,15.0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
1,0,60.0,79.2,3,0,26.400000000000002,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
3,0,22.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,35.0,7.125,1,1,7.125,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,52.0,78.2667,2,0,39.13335,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0
3,0,47.0,7.25,1,1,7.25,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,7.75,3,0,2.5833333333333335,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2,0,37.0,26.0,2,0,13.0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,36.0,24.15,3,0,8.049999999999999,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,24.0,33.0,1,1,33.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,49.0,0.0,1,1,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.225,1,1,7.225,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,49.0,56.9292,2,0,28.4646,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2,1,24.0,27.0,4,0,6.75,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,40.0,42.4,1,1,42.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,44.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,35.0,26.55,1,1,26.55,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
3,0,36.0,15.55,2,0,7.775,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,30.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,27.0,30.5,1,1,30.5,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,22.0,41.5792,4,0,10.3948,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
1,1,40.0,153.4625,1,1,153.4625,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
3,1,39.0,31.275,7,0,4.4678571428571425,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.05,1,1,7.05,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,15.5,2,0,7.75,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
3,0,26.0,7.75,1,1,7.75,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3,0,35.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,1,24.0,65.0,4,0,16.25,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,34.0,14.4,3,0,4.8,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,26.0,16.1,2,0,8.05,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,4.0,39.0,4,0,9.75,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
2,0,26.0,10.5,1,1,10.5,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,27.0,14.4542,2,0,7.2271,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,42.0,52.5542,2,0,26.2771,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
3,0,20.0,15.7417,3,0,5.247233333333333,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
3,0,21.0,7.8542,1,1,7.8542,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,21.0,16.1,1,1,16.1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
1,0,61.0,32.3208,1,1,32.3208,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,0
2,0,57.0,12.35,1,1,12.35,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,0
1,1,21.0,77.9583,1,1,77.9583,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.7333,1,1,7.7333,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,80.0,30.0,1,1,30.0,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0
3,0,51.0,7.0542,1,1,7.0542,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,32.0,30.5,1,1,30.5,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
1,0,40.0,0.0,1,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,9.0,27.9,6,0,4.6499999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,28.0,13.0,1,1,13.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,32.0,7.925,1,1,7.925,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,31.0,26.25,3,0,8.75,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,1,41.0,39.6875,6,0,6.614583333333333,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,16.1,2,0,8.05,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,20.0,7.8542,1,1,7.8542,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,24.0,69.3,1,1,69.3,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
3,1,2.0,27.9,6,0,4.6499999999999995,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,56.4958,1,1,56.4958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,1,0.75,19.2583,4,0,4.814575,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,0,48.0,76.7292,2,0,38.3646,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
3,0,19.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,56.0,35.5,1,1,35.5,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
3,0,26.0,7.55,1,1,7.55,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,23.0,7.55,1,1,7.55,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,1,18.0,23.0,2,0,11.5,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,21.0,8.4333,1,1,8.4333,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,7.8292,1,1,7.8292,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3,1,18.0,6.75,1,1,6.75,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2,0,24.0,73.5,3,0,24.5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,32.0,15.5,3,0,5.166666666666667,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
2,0,23.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,58.0,113.275,3,0,37.75833333333333,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1,0,50.0,133.65,3,0,44.550000000000004,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,40.0,7.225,1,1,7.225,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,47.0,25.5875,1,1,25.5875,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
3,0,36.0,7.4958,1,1,7.4958,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,20.0,7.925,2,0,3.9625,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,32.0,73.5,3,0,24.5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
2,0,25.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.775,1,1,7.775,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,43.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,40.0,52.0,2,0,26.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
2,1,40.0,39.0,3,0,13.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
1,0,31.0,52.0,2,0,26.0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
2,0,70.0,10.5,1,1,10.5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,31.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,31.0,0.0,1,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,18.0,7.775,1,1,7.775,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,24.5,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,9.8417,1,1,9.8417,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,43.0,46.9,8,0,5.8625,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
1,0,36.0,512.3292,2,0,256.1646,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
3,1,18.0,8.1375,1,1,8.1375,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,27.0,76.7292,1,1,76.7292,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
3,0,20.0,9.225,1,1,9.225,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,14.0,46.9,8,0,5.8625,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
2,0,60.0,39.0,3,0,13.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,0
2,0,25.0,41.5792,4,0,10.3948,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
3,0,14.0,39.6875,6,0,6.614583333333333,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,19.0,10.1708,1,1,10.1708,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,18.0,7.7958,1,1,7.7958,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,15.0,211.3375,2,0,105.66875,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
1,0,31.0,57.0,2,0,28.5,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
3,1,4.0,13.4167,2,0,6.70835,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
3,0,26.0,56.4958,1,1,56.4958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,25.0,7.225,1,1,7.225,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,60.0,26.55,1,1,26.55,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,0,52.0,13.5,1,1,13.5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,44.0,8.05,1,1,8.05,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,7.7333,1,1,7.7333,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,49.0,110.8833,3,0,36.9611,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
3,0,42.0,7.65,1,1,7.65,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1,1,18.0,227.525,2,0,113.7625,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
1,0,35.0,26.2875,1,1,26.2875,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
3,1,18.0,14.4542,2,0,7.2271,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
3,0,25.0,7.7417,1,1,7.7417,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
3,0,26.0,7.8542,2,0,3.9271,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,39.0,26.0,1,1,26.0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,45.0,13.5,1,1,13.5,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,42.0,26.2875,1,1,26.2875,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
1,1,22.0,151.55,1,1,151.55,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,4.0,15.2458,3,0,5.081933333333333,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,1,24.0,49.5042,1,1,49.5042,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
1,0,40.0,26.55,1,1,26.55,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0
1,0,48.0,52.0,2,0,26.0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
3,0,29.0,9.4833,1,1,9.4833,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,52.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,19.0,7.65,1,1,7.65,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1,1,38.0,227.525,1,1,227.525,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
2,1,27.0,10.5,1,1,10.5,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
3,0,26.0,15.5,1,1,15.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
3,0,33.0,7.775,1,1,7.775,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,1,6.0,33.0,2,0,16.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
3,0,17.0,7.0542,2,0,3.5271,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,34.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,50.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,27.0,53.1,2,0,26.55,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0
3,0,20.0,8.6625,1,1,8.6625,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,1,30.0,21.0,4,0,5.25,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,1,18.0,7.7375,1,1,7.7375,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
2,0,25.0,26.0,2,0,13.0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,1,25.0,7.925,2,0,3.9625,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,1,29.0,211.3375,1,1,211.3375,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,0
3,0,11.0,18.7875,1,1,18.7875,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2,0,31.0,0.0,1,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,23.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
2,0,23.0,13.0,1,1,13.0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,28.5,16.1,1,1,16.1,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,1,48.0,34.375,5,0,6.875,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0
1,0,35.0,512.3292,1,1,512.3292,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
3,0,26.0,7.8958,1,1,7.8958,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,40.0,30.0,1,1,30.0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
1,0,36.0,78.85,2,0,39.425,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,0
1,1,21.0,262.375,5,0,52.475,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
3,0,24.0,16.1,2,0,8.05,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
3,0,31.0,7.925,1,1,7.925,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
1,0,70.0,71.0,3,0,23.666666666666668,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,0
3,0,16.0,20.25,3,0,6.75,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
2,1,30.0,13.0,1,1,13.0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
